ts	imei	mwra	p.android.settings	p.system	p.android.gm	p.android.externalstorage	p.android.chrome	p.android.documentsui	p.android.packageinstaller	p.google	p.inputmethod.latin	p.olauncher	p.android.vending	p.android.defcontainer	p.process.gapps	p.katana	p.simulator	p.gms.persistent	p.android.gms	p.browser.provider	p.notifier	p.dogalize
2018-05-05 11:48:00	3590433799317662386	1.00000	11.69491	15.44347	10.18079	14.37763	15.59783	11.18182	17.19628	0.00380	33.84814	57.21564	44.81467	55.47628	78.40847	27.30085	34.25916	31.29685	19.76351	45.80292	8.83307	29.18117
2018-05-05 11:49:00	8630330696303482170	1.00000	15.92937	11.49746	11.48122	11.87741	12.28991	10.61494	13.68947	0.26009	32.13833	62.21679	48.00323	43.02201	81.74293	3.16240	83.54095	24.91267	19.38084	54.62960	77.21281	2.49937
2018-05-05 11:50:00	359043379931766395	1.00000	10.42739	15.84999	9.77357	17.15766	15.74838	9.49986	11.97213	0.00110	38.76857	37.03853	58.59974	36.23478	68.13374	90.46260	91.58187	7.98993	87.50893	30.22286	90.68516	20.60818
2018-05-05 11:51:00	359043379931766304	1.00000	13.06519	6.64273	8.65722	12.67073	12.20287	12.25471	12.00416	0.01484	64.58423	56.29364	60.33198	44.91796	13.90134	40.69446	71.15876	74.95337	68.50104	53.86004	67.21052	65.70048
2018-05-05 11:52:00	3590433799317661735	0.00000	12.70091	16.72019	17.29515	10.75019	13.41087	9.53420	12.06806	0.01035	37.79187	69.93520	66.01141	68.16223	56.56722	62.99420	14.29932	75.09107	31.35329	91.79144	49.16606	64.83414
2018-05-05 11:53:00	3590433799317661545	0.00000	16.66546	16.20353	13.70520	13.33448	15.45712	9.08796	10.34817	0.54296	76.47619	64.53174	36.62291	50.55175	63.94605	73.32210	16.47321	90.75367	2.73862	73.84710	10.60460	13.00680
2018-05-05 11:54:00	3590433799317661537	0.00000	10.13396	16.90683	16.23887	11.11090	15.46647	13.51418	14.06813	0.00084	46.78894	56.70422	67.20683	45.57145	14.83205	99.10383	65.18670	96.18093	19.24320	45.75684	82.07691	60.77732
2018-05-05 11:55:00	863033069630348297	1.00000	11.97457	15.81681	11.53000	15.55575	12.36870	10.09720	13.16536	0.00502	27.66254	67.15462	48.41861	57.54886	29.21027	58.68868	42.95824	61.00793	54.94088	39.28639	33.70399	70.72669
2018-05-05 11:56:00	3590433799317661776	1.00000	14.20426	15.53299	10.91523	15.57176	15.34730	11.76463	13.62221	0.04636	52.73890	55.49336	69.32108	60.64057	9.32121	29.81812	70.27528	31.26147	33.01210	49.43831	37.72333	54.92570
2018-05-05 11:57:00	3590433799317661727	0.00000	9.86892	12.93400	15.78997	9.24881	14.67071	17.33396	16.66419	0.00062	51.95912	44.95504	39.59918	34.73036	6.53252	21.98478	61.25691	71.89776	73.45382	55.14765	52.06871	68.72251
2018-05-05 11:58:00	863033069630348818	1.00000	11.91678	14.77251	8.92625	13.58302	17.16564	11.69252	17.25517	0.00476	57.28193	73.83502	57.86804	29.69054	49.50833	1.78873	16.86087	9.95414	90.82258	41.77776	68.83430	60.15962
2018-05-05 11:59:00	359043379931766841	0.00000	15.34611	9.89812	14.72725	11.16565	13.79204	7.74009	15.32921	0.14515	64.72735	73.42374	63.03205	78.31209	11.20193	88.82762	46.10032	11.90423	67.40252	43.66820	32.36440	67.16720
2018-05-05 12:00:00	8630330696303481206	1.00000	13.27215	18.06390	12.16866	12.99529	15.36077	11.56148	14.65869	0.01825	42.71124	55.94634	54.58329	74.78903	37.50644	89.36892	56.14984	54.56885	89.70103	74.77627	41.37781	79.88827
2018-05-05 12:01:00	359043379931766239	0.00000	9.87041	13.98690	14.62832	11.51149	16.19036	15.66268	14.93583	0.00063	67.62658	63.29461	55.54960	51.54278	76.29214	51.26212	48.89110	0.62305	31.22198	22.28453	64.42448	92.41711
2018-05-05 12:02:00	863033069630348545	1.00000	14.32896	14.84079	10.52255	15.96127	15.44364	12.06303	12.78820	0.05248	56.59838	53.73597	47.06296	40.53048	44.05724	43.16997	17.46444	67.97748	89.08549	41.76269	75.52580	59.54879
2018-05-05 12:03:00	3590433799317661586	1.00000	12.36700	13.75398	17.73410	11.51091	16.63893	11.78075	16.20211	0.00743	48.52352	58.77624	45.07507	57.01287	5.23395	8.39885	82.52785	19.01511	23.28062	88.65665	70.83568	62.15012
2018-05-05 12:04:00	3590433799317661461	1.00000	15.19388	18.03256	15.70317	11.12658	14.33445	12.23542	13.14793	0.12466	69.64246	41.97858	58.55402	40.00766	49.01188	79.06809	69.39056	4.94138	41.17177	90.64986	15.10467	79.75737
2018-05-05 12:05:00	863033069630348875	1.00000	9.82416	16.02318	12.17343	17.86503	15.08474	12.23193	14.69506	0.00061	77.94876	75.24946	83.73888	49.69087	62.66235	37.63115	17.08937	51.93166	70.19619	72.27658	66.03096	55.15311
2018-05-05 12:06:00	3590433799317661842	0.00000	8.91170	14.86487	14.81317	10.88367	13.34819	14.27661	15.17753	0.00022	46.81245	47.72064	74.98835	51.59748	57.75309	32.40999	55.06340	33.54605	94.02695	4.44055	14.36023	1.79783
2018-05-05 12:07:00	3590433799317661735	0.00000	13.64342	14.40434	14.56074	13.00229	13.33259	11.04020	13.97350	0.02646	57.03779	70.18358	52.02412	54.57081	3.95468	80.77897	92.13935	97.80948	35.16918	91.32659	24.55113	28.08343
2018-05-05 12:08:00	863033069630348099	1.00000	14.95022	9.93635	9.86175	9.71441	15.31524	11.32225	8.74752	0.09770	33.32600	86.10307	34.07134	52.28057	66.05721	31.59299	22.56907	48.45834	43.72586	99.44974	28.91065	0.20697
2018-05-05 12:09:00	3590433799317661222	1.00000	9.49849	13.00288	11.03623	17.65903	14.34471	9.54853	14.26622	0.00045	37.53532	65.33328	69.14028	63.41536	51.75799	74.24609	19.06767	38.88691	3.99451	95.21489	13.43335	68.98085
2018-05-05 12:10:00	359043379931766593	1.00000	16.80527	9.71941	10.97098	12.17312	13.68477	7.06549	11.54619	0.62446	50.94718	59.46437	70.49519	68.48698	47.67379	86.93121	5.98642	88.57353	60.90725	78.78972	46.90069	15.29623
2018-05-05 12:11:00	8630330696303481586	0.00000	15.78800	14.32849	14.95228	12.34315	15.94874	11.14456	15.37047	0.22580	52.15259	74.19826	44.23168	33.31263	67.27059	23.41562	5.75741	72.90086	17.99637	71.16658	35.83022	49.28184
2018-05-05 12:12:00	3590433799317661743	1.00000	9.83599	17.10037	12.37023	16.43311	12.59486	9.61923	15.32959	0.00062	42.20863	52.81096	22.67003	27.65710	83.65522	1.44360	98.03613	38.36126	78.04515	24.03883	20.60332	5.19148
2018-05-05 12:13:00	3590433799317662436	1.00000	17.80094	10.77806	9.55153	10.33639	12.03115	10.75831	11.76632	1.69005	61.79525	55.78175	41.90624	49.31136	69.34222	52.53029	7.18573	77.55310	64.41414	76.49241	58.01161	50.04910
2018-05-05 12:14:00	8630330696303481388	0.00000	15.67879	8.31169	10.77407	10.19649	18.63372	10.19916	8.71972	0.20246	59.84400	23.89062	49.91137	44.85122	18.92291	77.09867	3.95825	11.29749	0.73322	69.15000	29.18778	78.11691
2018-05-05 12:15:00	8630330696303482253	1.00000	8.20822	14.97481	12.38141	13.61886	11.30569	11.52369	14.45009	0.00017	39.98730	56.04783	26.44474	58.05397	23.86738	58.56106	39.01553	20.86323	49.71323	49.92186	80.05948	56.16435
2018-05-05 12:16:00	359043379931766098	1.00000	16.95732	12.21695	14.71278	8.04328	12.76003	11.72915	11.58505	0.72701	69.34595	60.62657	49.09208	56.75660	29.25260	13.28819	30.90108	62.95893	42.38466	73.20267	23.56974	26.45052
2018-05-05 12:17:00	3590433799317662444	1.00000	9.26954	14.22632	10.78649	15.13262	17.22104	11.39623	14.20766	0.00035	83.72239	60.27781	57.06411	59.06557	96.34886	31.93053	12.03058	58.09993	9.71434	94.91667	79.41645	77.99164
2018-05-05 12:18:00	8630330696303481925	1.00000	9.16468	14.83654	12.53156	17.55918	12.84310	11.03506	15.55155	0.00034	55.39736	56.50253	58.62300	40.69752	79.51106	53.56517	46.55426	18.64156	53.95086	99.27933	8.65609	65.92636
2018-05-05 12:19:00	8630330696303481149	1.00000	9.79331	13.90091	15.50785	9.95710	14.38108	14.42656	16.64473	0.00059	22.68507	44.90008	41.18555	60.71612	29.60823	93.67304	37.86799	6.32432	36.61099	75.99451	77.07768	42.43388
2018-05-05 12:20:00	3590433799317661420	0.00000	18.87507	16.84533	11.34514	13.51688	16.29958	9.86801	14.42775	4.94743	67.43136	56.09932	36.69346	42.84675	11.46309	66.68751	57.74286	7.23617	14.89862	78.74371	76.17444	14.62341
2018-05-05 12:21:00	8630330696303481529	1.00000	13.05218	14.76171	10.67623	11.65519	13.01051	10.89289	13.74098	0.01468	51.69270	72.14402	58.46620	78.15931	73.04526	82.82750	57.47942	25.25859	55.49632	65.51271	91.03998	24.46539
2018-05-05 12:22:00	8630330696303482113	1.00000	14.83078	12.52330	11.01784	14.67693	13.25253	14.49577	13.74609	0.08670	44.89533	47.68438	50.04454	32.73055	20.24484	89.40063	1.32976	80.09820	94.90286	81.07998	73.80376	5.22778
2018-05-05 12:23:00	8630330696303482253	0.00000	11.38457	13.02068	12.74160	11.97860	16.67215	14.80684	13.19667	0.00277	43.17641	48.04316	58.98508	14.28293	90.36658	35.21969	16.28402	12.35263	99.11559	68.70672	53.82344	14.57307
2018-05-05 12:24:00	3590433799317662477	1.00000	13.07722	14.23733	11.96721	10.53785	12.56916	9.11598	12.32486	0.01507	66.52476	66.30897	33.91661	73.91461	93.60750	77.61670	12.41416	13.61489	52.90149	91.32234	85.25895	38.27065
2018-05-05 12:25:00	8630330696303482089	1.00000	12.91704	16.44061	11.58787	17.90365	16.70837	7.34312	12.79355	0.01282	45.36204	38.27991	45.99959	23.23396	3.28335	92.17029	77.42741	15.61275	16.28597	38.52804	1.72881	65.25894
2018-05-05 12:26:00	359043379931766247	0.00000	12.09527	13.80745	14.67014	10.62149	14.96221	14.17429	15.98280	0.00568	47.47438	62.53916	49.67872	58.57266	69.06887	62.99326	94.65335	36.80933	69.05100	20.95896	56.18808	85.41962
2018-05-05 12:27:00	8630330696303481917	1.00000	7.12961	16.23161	10.49090	18.45086	15.71312	14.26444	16.67891	0.00006	55.28591	52.86381	51.83125	45.25354	14.02568	15.17037	39.09899	16.04509	20.15566	35.96186	18.06830	66.78567
2018-05-05 12:28:00	8630330696303481024	1.00000	13.01736	15.54511	13.21097	17.10904	14.12124	9.59340	10.92386	0.01419	52.39964	63.29226	55.68938	66.65698	18.14670	57.06326	69.82993	9.34507	87.37834	33.14661	38.18812	54.22145
2018-05-05 12:29:00	3590433799317661552	1.00000	15.76724	11.91449	12.78147	9.58510	17.12173	12.25909	10.06409	0.22116	69.49395	58.46574	54.04705	62.10593	4.08063	76.52679	72.58193	10.02869	9.49942	24.06028	50.95988	43.81692
2018-05-05 12:30:00	3590433799317661313	0.00000	14.32150	16.37527	13.38312	12.99272	15.03375	14.51195	15.86906	0.05210	38.03996	59.53355	70.29884	17.99686	10.32834	40.20849	13.29757	79.67220	36.23539	99.09888	60.21703	32.42285
2018-05-05 12:31:00	3590433799317661412	0.00000	11.82495	16.39159	14.42717	11.98518	13.60054	12.07505	12.91282	0.00429	32.45766	52.64744	61.67567	53.72585	63.60572	60.62798	82.13150	9.33924	75.95501	97.05827	87.56916	18.86203
2018-05-05 12:32:00	359043379931766007	0.00000	11.78934	15.94593	13.42723	14.89797	15.37698	14.86055	14.73132	0.00417	37.46247	54.47456	43.20306	54.19649	58.24562	97.23001	81.47164	18.18044	66.58425	63.26896	50.47186	46.88228
2018-05-05 12:33:00	3590433799317661677	1.00000	8.63076	15.23932	10.52490	13.55282	15.07704	6.24852	14.96797	0.00021	46.88133	42.72028	45.69196	58.05284	27.34954	13.09722	73.07199	97.60032	91.01032	10.72204	59.60758	45.77863
2018-05-05 12:34:00	8630330696303481321	0.00000	9.59993	12.37534	14.62751	10.11109	13.69718	17.54155	15.07653	0.00047	45.53915	40.56489	42.60489	53.15231	17.41656	81.15565	69.75504	7.59824	49.38485	51.70412	83.14802	99.29874
2018-05-05 12:35:00	863033069630348545	1.00000	11.70052	15.99588	9.14283	12.13525	13.28077	11.51173	15.29676	0.00382	34.12004	49.21862	68.48155	19.60771	12.30770	66.44417	75.28634	79.88108	14.48860	95.66216	74.90329	3.89638
2018-05-05 12:36:00	8630330696303482006	0.00000	12.55052	14.50820	11.06137	9.89262	13.28819	9.56449	11.94542	0.00887	63.81132	65.87038	50.19275	60.63288	38.07084	37.92554	40.96856	43.77242	64.49909	41.49874	36.78042	51.93377
2018-05-05 12:37:00	359043379931766577	1.00000	18.00118	8.11850	2.43742	13.62371	12.08179	12.08867	11.32805	2.06471	66.06722	32.97243	44.06787	66.79102	51.61000	84.18339	19.05575	83.85141	69.95870	16.76200	39.28012	50.67782
2018-05-05 12:38:00	8630330696303481131	1.00000	13.28007	14.45242	13.14288	13.68078	14.99564	4.70965	10.06222	0.01840	48.98715	32.92026	36.23078	57.55921	0.21280	27.28612	26.34894	65.47205	54.73926	69.06517	93.88746	93.25050
2018-05-05 12:39:00	3590433799317662220	0.00000	8.07771	14.98694	15.54579	11.39663	14.79195	15.10605	15.25525	0.00011	53.75169	35.82918	43.44372	53.10232	22.55701	32.49122	75.92481	50.38622	31.15884	43.03393	90.84303	66.26693
2018-05-05 12:40:00	8630330696303481560	1.00000	12.42421	13.55147	9.30625	12.97885	11.18928	13.08162	18.13475	0.00784	76.04332	56.64864	42.96773	71.35270	8.67444	99.29992	16.72351	7.90423	64.08928	46.33509	7.07785	36.90813
2018-05-05 12:41:00	8630330696303481305	1.00000	15.78313	14.02348	11.35121	8.74214	13.97597	11.01744	9.54706	0.22469	48.98986	50.83270	47.17354	53.61274	45.71942	58.16299	22.02518	30.93613	75.68116	22.52189	28.12942	10.00598
2018-05-05 12:42:00	863033069630348834	1.00000	12.22188	13.10896	10.94030	13.67429	14.73167	9.62873	13.58045	0.00642	45.17902	0.00000	46.99503	42.85631	5.62164	22.87785	67.93629	48.39632	9.00923	45.39831	58.29361	15.64496
2018-05-05 12:43:00	3590433799317662055	0.00000	18.55514	12.82754	15.54101	10.78251	15.52141	14.04331	10.08961	3.59287	43.44789	52.08691	54.43902	64.41344	65.17155	12.92910	70.48959	38.66727	87.88740	77.61732	14.81471	0.05406
2018-05-05 12:44:00	359043379931766692	1.00000	11.96407	14.02311	10.83983	11.77409	14.47638	9.33980	12.98707	0.00493	43.55758	33.38244	59.42408	49.17673	55.72224	80.54916	44.20237	88.07269	44.47829	75.19605	99.47532	2.22026
2018-05-05 12:45:00	359043379931766296	1.00000	12.22106	13.71492	11.19383	14.07443	12.29703	10.67855	15.35227	0.00642	49.30427	46.08130	69.10674	56.86709	63.96401	47.50760	23.20373	19.82979	79.97952	49.93462	59.26011	3.77719
2018-05-05 12:46:00	359043379931766163	1.00000	14.44500	10.49642	12.43277	13.93511	13.77411	10.73412	12.65472	0.05898	57.43694	65.89988	47.56598	30.64252	22.96657	59.66815	32.23656	34.22105	0.31468	36.57880	76.78633	43.92472
2018-05-05 12:47:00	359043379931766973	1.00000	13.09226	12.15505	14.73252	7.09361	19.20907	10.60888	7.76966	0.01527	37.27947	30.78115	45.09080	35.54527	3.16214	72.05490	34.65695	40.08581	80.80430	75.43083	81.29772	57.80308
2018-05-05 12:48:00	3590433799317661818	0.00000	11.59726	14.64245	14.11753	9.84231	9.95923	16.29915	14.33411	0.00343	60.20943	64.40967	62.97720	50.63066	38.77323	25.65299	92.98079	92.37127	56.91544	74.36983	66.92517	89.90994
2018-05-05 12:49:00	359043379931766205	1.00000	13.74227	12.76119	10.88198	12.04459	12.87832	10.36352	10.40402	0.02921	42.05844	74.10497	66.28705	49.74175	78.92668	52.53479	54.11043	29.29025	61.60520	51.05844	99.88793	89.87656
2018-05-05 12:50:00	359043379931766205	0.00000	11.69178	17.16736	14.93409	11.17254	15.84690	14.12916	12.74117	0.00377	49.74001	26.32041	59.82419	68.21445	82.07394	85.87117	4.12245	73.28319	0.46864	10.06976	70.39234	22.45981
2018-05-05 12:51:00	863033069630348941	1.00000	15.73352	13.09673	11.62943	11.34147	13.35855	9.10997	10.77016	0.21383	43.91509	53.29941	54.92343	44.20586	71.96157	43.98591	98.94143	43.81208	28.49672	53.34806	17.30660	82.09773
2018-05-05 12:52:00	3590433799317661008	0.00000	13.23922	15.30184	15.21171	11.86255	13.67357	13.44045	14.19642	0.01766	49.90814	51.34616	56.37524	29.76948	79.43877	33.47119	41.02220	48.88258	85.80172	57.31271	78.51678	55.39750
2018-05-05 12:53:00	3590433799317661925	1.00000	18.19084	10.60077	8.31601	11.69147	16.98914	11.72705	10.26772	2.49588	37.49351	64.97403	51.37260	45.88194	18.06052	68.32408	40.64948	20.32012	15.21011	52.45497	99.08999	70.06321
2018-05-05 12:54:00	3590433799317661271	1.00000	14.68792	10.00572	12.43317	16.16246	12.91426	10.28995	15.07604	0.07519	68.70163	38.88389	52.06260	49.80113	39.03874	46.22736	73.04283	21.56375	26.89504	45.95182	71.84174	87.59348
2018-05-05 12:55:00	359043379931766932	1.00000	11.01586	9.09368	11.99693	12.17247	15.63453	10.87357	10.10054	0.00192	49.08489	41.49177	55.19552	46.36117	31.65414	76.87023	67.29502	92.01018	10.41982	98.70956	20.45975	94.84274
2018-05-05 12:56:00	3590433799317662295	1.00000	12.91865	14.48975	10.32640	9.37332	14.90597	10.34508	13.86985	0.01284	59.14855	50.96609	51.35645	79.46371	26.87845	15.50990	44.51565	11.34912	94.25958	16.90866	16.51931	95.83766
2018-05-05 12:57:00	3590433799317662212	0.00000	7.69220	14.46198	15.03607	11.37590	16.42151	16.31601	15.95267	0.00010	52.06492	36.01617	18.45889	47.16775	2.23325	57.84050	25.98865	56.69680	41.54275	50.58370	53.53760	9.75511
2018-05-05 12:58:00	359043379931766346	0.00000	8.78801	14.78345	14.32070	12.26281	15.54033	15.62571	13.98274	0.00025	64.47276	75.62163	54.75402	39.82032	74.71850	73.71596	34.95690	1.13100	8.87587	10.42234	32.12387	50.71402
2018-05-05 12:59:00	359043379931766288	0.00000	12.43955	16.27322	14.10948	9.74861	14.20653	9.44026	16.00437	0.00795	38.69095	63.74551	45.77234	60.70944	33.72051	49.88868	28.33138	37.17864	8.05131	43.49040	1.54462	11.37682
2018-05-05 13:00:00	359043379931766965	1.00000	14.53569	8.88704	8.91347	10.35048	14.52429	9.51587	12.14226	0.06454	50.96680	45.29827	38.30184	48.65011	99.05613	19.67970	2.84160	56.85722	73.42617	48.82665	33.08081	1.55445
2018-05-05 13:01:00	8630330696303481677	1.00000	12.19343	14.76097	11.32677	13.45620	11.72372	10.12557	15.49859	0.00621	44.54203	48.17117	53.88018	47.46400	13.52914	20.54979	13.62137	50.52793	84.25236	93.47724	14.99460	70.03741
2018-05-05 13:02:00	8630330696303482329	1.00000	12.85540	13.82047	11.84266	10.23752	13.18747	11.38520	11.00033	0.01209	32.07801	62.48564	57.59837	27.74516	96.21893	52.92995	84.14649	69.32582	34.79520	57.34927	24.00881	91.67073
2018-05-05 13:03:00	3590433799317662329	1.00000	9.49080	15.03564	10.60051	15.02140	14.27879	14.10927	17.20225	0.00042	16.55782	70.70768	34.49220	58.20155	14.89225	84.34862	35.07096	41.90518	40.14446	74.37149	51.50303	12.43098
2018-05-05 13:04:00	3590433799317662337	1.00000	14.49996	11.04989	12.89902	8.23175	15.74554	6.54375	10.68684	0.06228	55.82124	45.07299	16.86800	49.15653	58.63931	45.09041	98.32165	19.88882	42.55686	12.85698	32.72985	95.26477
2018-05-05 13:05:00	3590433799317662246	1.00000	6.12436	14.52986	7.82538	15.34129	14.68436	14.84962	19.29136	0.00003	56.17139	45.80494	42.73572	55.85250	26.95306	81.97644	82.77915	60.79337	45.38903	35.85348	36.56338	85.67012
2018-05-05 13:06:00	8630330696303482402	1.00000	10.08583	14.89472	8.73649	18.29368	14.70500	14.57655	15.35354	0.00080	45.36236	62.24015	61.28123	34.17142	42.88665	25.42567	77.32375	1.12130	21.58496	70.61835	95.41117	17.77040
2018-05-05 13:07:00	863033069630348081	1.00000	15.70340	12.10524	10.06606	10.88793	19.13832	12.19667	8.32274	0.20748	42.55308	86.32532	39.73989	60.60172	81.49710	79.60562	54.68256	19.42299	83.89761	6.36403	9.92497	28.55537
2018-05-05 13:08:00	8630330696303481487	0.00000	15.87412	14.27031	13.01091	11.08263	13.94956	13.60694	17.54117	0.24610	38.41219	58.06012	37.81854	28.04576	20.00558	85.25022	73.70394	95.75816	30.93221	2.33578	36.87940	4.80845
2018-05-05 13:09:00	359043379931766247	0.00000	7.11381	15.63023	15.50129	11.91186	15.62655	16.37683	15.91942	0.00008	31.68180	43.94453	25.26923	13.03513	78.02369	87.01885	81.22847	55.84125	11.67250	36.30150	84.96807	62.11012
2018-05-05 13:10:00	863033069630348370	1.00000	10.15814	12.59279	10.17574	11.47527	15.12159	9.02065	14.87945	0.00084	38.76852	58.84021	54.12796	67.07708	9.12069	74.03734	39.24101	99.51872	78.65026	84.04736	36.47345	88.72271
2018-05-05 13:11:00	863033069630348941	0.00000	13.32146	12.28409	14.84886	10.67103	13.82039	10.88514	12.88833	0.01919	37.42481	64.35134	46.26434	53.44173	88.80353	12.62116	29.17224	97.16820	77.91564	53.76928	92.99866	78.73429
2018-05-05 13:12:00	863033069630348636	1.00000	14.16912	11.63736	12.62232	7.35608	14.22317	11.35491	9.72939	0.04479	31.20424	43.91297	55.25902	42.72967	81.96948	30.10124	31.81096	60.28719	0.22727	14.74852	99.74299	82.21706
2018-05-05 13:13:00	863033069630348974	1.00000	15.32838	14.80723	17.51437	16.00468	15.54117	10.12951	10.16773	0.14262	55.05453	57.54939	40.92852	67.95291	79.12839	44.75377	33.98752	8.78417	31.68359	71.05879	44.60994	91.61490
2018-05-05 13:14:00	3590433799317661933	1.00000	15.78655	11.60081	10.64554	16.29509	9.12938	10.32766	15.70370	0.22547	67.06829	64.40986	62.58895	29.75694	33.15287	88.81184	81.48710	56.56579	68.60560	76.36244	97.01269	16.62139
2018-05-05 13:15:00	3590433799317661784	1.00000	10.32510	16.87604	10.52173	16.72815	15.04824	12.03873	15.15757	0.00100	75.14980	58.46813	49.99889	40.77512	29.91338	92.72042	29.58332	33.02901	24.44911	21.21777	57.64505	54.91169
2018-05-05 13:16:00	863033069630348065	1.00000	12.69694	18.12213	17.55908	12.52565	15.32896	13.04588	13.58587	0.01029	72.55387	89.94477	47.37522	56.31503	80.00548	90.77098	8.81988	43.51210	37.39721	36.38378	56.59641	66.75951
2018-05-05 13:17:00	863033069630348727	1.00000	11.72689	11.50339	10.76338	15.38021	12.43878	10.97100	15.36398	0.00391	38.39181	59.53564	27.73545	45.76961	29.21294	8.95161	42.52979	72.63133	20.38987	14.14359	78.97842	66.35349
2018-05-05 13:18:00	359043379931766577	1.00000	9.40093	14.61422	12.02313	16.88343	14.22498	11.08585	14.93595	0.00041	41.21739	58.97100	73.13159	76.21873	5.59928	49.72948	1.92715	28.79691	86.08740	86.11785	37.16151	10.54009
