ts	imei	mwra	c.dogalize	c.android.chrome	c.android.gm	c.android.youtube	c.katana	c.UCMobile.x86	c.updateassist	c.raider	c.android.vending	c.UCMobile.intl
2018-05-05 13:02:00	8630330696303482329	1.00000	18.23973	12.26529	11.99744	13.94093	17.67213	65.27600	84.61634	41.04552	95.47957	70.19326
2018-05-05 13:03:00	3590433799317662329	1.00000	10.32258	12.66980	9.47692	11.40639	16.24375	34.24604	65.29700	32.36200	47.41465	62.30538
2018-05-05 13:04:00	3590433799317662337	1.00000	9.55297	13.57601	12.51903	13.40196	11.88254	41.57535	87.16446	98.26682	67.32848	53.21781
2018-05-05 13:05:00	3590433799317662246	1.00000	8.52473	18.51959	8.07538	17.48113	16.67906	33.91196	16.03385	5.81016	81.50549	45.55505
2018-05-05 13:06:00	8630330696303482402	1.00000	10.08350	12.10555	10.26301	11.50128	15.16798	49.58839	69.17524	3.63500	12.04558	81.27994
2018-05-05 13:07:00	863033069630348081	1.00000	12.09784	15.89770	9.04106	11.13092	17.35772	36.94784	1.47029	48.15391	55.29652	53.67373
2018-05-05 13:08:00	8630330696303481487	0.00000	12.15108	13.50934	14.11612	9.98309	9.69704	52.46863	97.47967	30.28110	88.54325	14.41382
2018-05-05 13:09:00	359043379931766247	0.00000	11.62436	9.55593	13.19390	15.58816	12.65373	35.38965	0.23629	20.95522	32.00415	67.62978
2018-05-05 13:10:00	863033069630348370	1.00000	10.72947	13.59076	10.88220	13.95978	12.26174	49.68189	1.15676	44.31237	14.85280	27.97142
2018-05-05 13:11:00	863033069630348941	0.00000	11.00751	16.25014	16.32949	9.30049	12.10306	37.39827	8.19403	67.11936	9.75961	30.25390
2018-05-05 13:12:00	863033069630348636	1.00000	15.87584	8.75896	10.95086	15.02649	16.72501	61.70007	83.56052	76.53885	18.51488	98.73432
2018-05-05 13:13:00	863033069630348974	1.00000	4.45064	17.14014	13.36047	11.02753	9.81556	53.20815	30.87304	70.98381	49.77899	14.93707
2018-05-05 13:14:00	3590433799317661933	1.00000	15.85311	12.31961	12.82057	13.87359	12.85466	44.91737	37.81950	73.96757	30.14803	55.45438
2018-05-05 13:15:00	3590433799317661784	1.00000	11.87790	16.41229	10.51545	14.90130	15.16692	40.67759	8.05030	22.03178	48.90256	23.41232
2018-05-05 13:16:00	863033069630348065	1.00000	11.23479	14.66369	13.70664	9.93681	12.43620	43.99575	64.49890	47.26191	94.75672	23.25389
2018-05-05 13:17:00	863033069630348727	1.00000	14.53993	11.96150	14.01215	11.57896	13.09757	40.96842	99.91985	0.00000	23.10094	14.00816
2018-05-05 13:18:00	359043379931766577	1.00000	10.46528	14.29633	10.77539	13.39701	13.61379	46.51238	4.48016	94.09657	86.81426	1.96758
2018-05-05 13:19:00	8630330696303481552	1.00000	7.57776	13.13643	10.12480	13.13010	16.46625	61.66898	44.02708	40.17706	83.09512	48.51502
2018-05-05 13:20:00	3590433799317661628	1.00000	14.63076	11.99953	10.60537	14.84634	15.31992	47.13540	23.00739	97.20197	8.09178	27.43893
2018-05-05 13:21:00	3590433799317662352	0.00000	11.62700	14.04068	12.88336	13.63532	12.50791	41.87054	55.21613	31.95827	99.77104	70.92303
2018-05-05 13:22:00	359043379931766734	0.00000	9.93742	10.45587	17.60209	16.87320	12.56909	51.11686	67.73788	10.19221	37.94816	33.01085
2018-05-05 13:23:00	3590433799317661545	1.00000	12.84700	12.78760	12.13094	14.54276	16.53205	24.56460	9.41014	81.34419	61.43255	52.89964
2018-05-05 13:24:00	359043379931766049	1.00000	13.38802	11.16803	11.29433	12.66503	13.10167	41.99185	49.56545	93.99950	97.41862	98.09321
2018-05-05 13:25:00	863033069630348123	0.00000	10.43680	15.05501	12.98933	10.32689	9.70645	43.75688	80.27224	73.62058	32.21388	51.90227
2018-05-05 13:26:00	359043379931766577	1.00000	11.85936	14.52781	11.19336	16.41282	15.11701	59.40422	40.76381	81.08330	87.08574	99.61149
2018-05-05 13:27:00	3590433799317662220	1.00000	10.17819	13.91241	10.63815	11.53708	14.16842	45.42689	28.07124	25.52170	61.89864	34.99400
2018-05-05 13:28:00	359043379931766221	0.00000	9.84228	12.53324	17.07410	17.06277	13.17236	31.88703	37.03223	5.48587	57.05904	16.76672
2018-05-05 13:29:00	8630330696303481545	1.00000	9.59352	17.75249	11.61285	17.51076	15.49863	40.54578	0.10361	74.42749	69.84320	68.01273
2018-05-05 13:30:00	8630330696303481289	0.00000	12.02856	13.98788	14.66677	13.03111	12.22067	49.10866	53.66591	97.43911	69.28674	66.09334
2018-05-05 13:31:00	8630330696303481842	1.00000	12.69838	9.80463	10.34810	16.64328	14.03808	43.55003	70.83316	27.50582	8.39600	1.13962
2018-05-05 13:32:00	3590433799317661768	0.00000	10.82606	8.94893	13.49945	15.26694	14.54756	35.77189	7.79397	38.75884	98.23301	33.92081
2018-05-05 13:33:00	8630330696303481867	1.00000	10.66342	8.56445	10.92357	10.62997	16.73696	39.98565	73.41895	21.28970	37.23509	24.46974
2018-05-05 13:34:00	8630330696303482329	0.00000	10.69758	11.97007	15.78076	15.54019	8.09479	37.01022	92.18887	77.59140	59.74173	79.32317
2018-05-05 13:35:00	863033069630348230	1.00000	11.37955	13.63251	10.57672	12.35250	19.38419	55.23580	17.17325	33.48078	49.05220	57.72117
2018-05-05 13:36:00	8630330696303482352	1.00000	10.38437	13.57862	9.12078	10.85251	16.17147	52.65385	48.04270	72.27467	53.29525	21.83431
2018-05-05 13:37:00	863033069630348412	0.00000	13.57574	12.54601	13.08624	15.08110	9.74792	42.83419	10.73859	29.63259	49.05029	29.83309
2018-05-05 13:38:00	3590433799317661750	0.00000	10.30604	9.72184	16.46367	13.26886	7.13374	51.92813	45.63255	23.60184	57.98829	59.54811
2018-05-05 13:39:00	359043379931766866	1.00000	18.29556	14.87548	12.86956	11.23317	18.47893	63.13100	82.48908	10.11556	72.95301	22.87885
2018-05-05 13:40:00	863033069630348487	1.00000	9.36000	13.59379	12.42011	12.30826	14.78511	36.33417	94.41369	72.21960	94.93742	47.00168
2018-05-05 13:41:00	8630330696303482436	0.00000	11.82505	9.08458	13.22692	15.92019	14.34017	47.53722	22.91288	32.48119	90.04081	50.42843
2018-05-05 13:42:00	863033069630348164	0.00000	12.45256	9.20595	18.12468	15.65262	14.10574	38.74288	46.91701	76.81849	14.77404	86.85305
2018-05-05 13:43:00	8630330696303481727	1.00000	10.91250	15.28856	12.00058	14.47449	16.17555	35.55732	15.19899	79.80738	42.76743	5.64400
2018-05-05 13:44:00	863033069630348800	1.00000	6.84629	15.19691	10.78419	14.13682	10.15240	42.80620	57.05950	10.82666	57.93467	88.81449
2018-05-05 13:45:00	359043379931766262	1.00000	11.26211	13.27435	10.50443	14.14606	13.08511	46.73488	70.93385	5.11790	38.08274	55.77644
2018-05-05 13:46:00	863033069630348339	0.00000	13.07505	14.92733	15.54193	12.26571	12.56569	47.35723	48.62988	57.12245	22.99233	42.21785
2018-05-05 13:47:00	8630330696303481107	0.00000	8.74988	12.96761	12.43728	13.51223	8.25047	33.93090	67.76396	88.57576	39.32691	36.39837
2018-05-05 13:48:00	8630330696303482097	0.00000	13.80924	11.05251	8.26084	15.48781	16.54099	52.81187	87.72646	9.80444	35.32956	23.84101
2018-05-05 13:49:00	8630330696303481974	1.00000	10.42962	14.88593	10.93219	13.17416	12.80295	49.49846	19.60579	6.41394	33.14968	12.06032
2018-05-05 13:50:00	8630330696303481909	1.00000	15.44521	10.04869	11.38362	13.12548	18.63681	49.79177	39.73006	17.06817	9.21877	90.12488
2018-05-05 13:51:00	359043379931766189	1.00000	7.17380	10.96725	8.82307	10.00227	14.67365	42.31603	33.71498	8.71304	11.18502	96.65449
2018-05-05 13:52:00	359043379931766536	1.00000	13.06852	14.63384	9.13049	12.45802	14.51882	52.37716	84.86065	39.39736	19.38979	50.24147
2018-05-05 13:53:00	3590433799317661255	1.00000	17.17892	13.82045	13.81378	12.21474	23.13013	34.11479	80.17159	72.77245	84.96958	10.10824
2018-05-05 13:54:00	8630330696303481966	1.00000	18.33336	11.88961	10.90166	17.01504	18.10333	51.42881	37.63716	74.72961	71.96575	43.36751
2018-05-05 13:55:00	359043379931766031	1.00000	10.87160	16.00183	9.50385	14.15439	17.70490	37.11802	77.07495	64.87494	83.67544	54.00942
2018-05-05 13:56:00	3590433799317661743	1.00000	14.70843	10.78163	11.25754	17.73226	10.71937	43.20692	19.17863	31.52488	12.94971	62.26112
2018-05-05 13:57:00	3590433799317662220	1.00000	15.06588	16.71858	15.66038	9.17535	11.64169	25.96096	92.82903	45.41804	62.01276	12.46771
2018-05-05 13:58:00	8630330696303481453	0.00000	13.67369	15.00038	14.32284	10.98003	9.25357	49.62360	22.01514	71.28414	40.69508	58.03804
2018-05-05 13:59:00	359043379931766411	1.00000	12.14837	10.32751	11.88081	9.20610	16.38341	52.80130	19.92742	31.22710	95.18441	97.07939
2018-05-05 14:00:00	3590433799317661727	1.00000	11.57905	12.66652	8.91984	11.11564	15.40296	39.93527	18.17789	30.28366	97.77188	31.83067
2018-05-05 14:01:00	8630330696303482444	0.00000	10.85964	11.55266	11.51284	12.67605	10.62482	48.83203	87.50240	18.87904	8.96719	67.89347
2018-05-05 14:02:00	3590433799317661057	1.00000	8.75774	13.38756	9.24379	13.08818	16.19531	65.56312	96.76179	90.16555	64.33734	81.95828
2018-05-05 14:03:00	3590433799317662246	1.00000	10.56742	17.13621	10.48293	15.28511	13.58692	27.07806	91.60003	34.97286	36.21431	19.67017
2018-05-05 14:04:00	3590433799317661941	1.00000	14.90996	9.78061	12.35232	10.52197	17.33342	60.87444	90.38394	63.87646	13.39463	35.41394
2018-05-05 14:05:00	8630330696303481768	1.00000	15.42826	12.22484	13.57761	14.75639	16.16477	49.72566	89.16136	56.88844	91.97224	46.60490
2018-05-05 14:06:00	8630330696303481446	0.00000	12.58128	12.86982	15.85159	11.04454	12.49395	28.11466	18.65680	55.22840	47.37474	52.03301
2018-05-05 14:07:00	8630330696303482162	0.00000	12.57058	13.33531	14.90273	11.86914	11.54528	53.63823	4.19031	29.87880	45.70538	14.11498
2018-05-05 14:08:00	359043379931766437	0.00000	11.69664	13.25032	12.15416	13.25671	12.90037	33.00415	52.84592	71.72712	42.23329	43.88018
2018-05-05 14:09:00	359043379931766049	1.00000	12.01970	14.53224	11.07877	13.36865	13.27228	59.62148	92.49902	57.54758	50.53580	81.83581
2018-05-05 14:10:00	359043379931766544	0.00000	12.32281	15.23957	16.27950	6.97759	10.46760	57.72357	5.10033	49.39250	60.43484	23.80706
2018-05-05 14:11:00	863033069630348230	1.00000	12.99052	10.15678	9.36816	14.92502	12.14824	57.43727	86.88434	0.61389	27.81140	3.03344
2018-05-05 14:12:00	3590433799317662402	1.00000	14.53186	10.46142	10.97226	12.94527	18.40196	64.63907	76.43100	11.17628	40.79304	38.78895
2018-05-05 14:13:00	8630330696303481685	1.00000	9.66164	13.03758	15.18940	10.19164	11.82739	26.04052	90.26913	36.69415	66.76072	32.92499
2018-05-05 14:14:00	3590433799317661602	1.00000	13.35385	10.00387	11.41446	13.42726	12.70690	31.67426	28.44425	15.98925	27.69204	25.82459
2018-05-05 14:15:00	8630330696303482303	1.00000	14.47107	13.22950	8.60950	14.45654	17.25684	42.40669	52.74517	97.04365	96.97086	92.77678
2018-05-05 14:16:00	359043379931766247	1.00000	8.68149	13.94248	10.66942	14.09544	10.06880	33.47932	63.11517	53.63117	78.56298	91.48037
2018-05-05 14:17:00	863033069630348040	0.00000	9.60947	17.65787	15.13144	12.20028	9.76883	43.06491	32.79531	82.94304	37.21757	16.13394
2018-05-05 14:18:00	863033069630348594	1.00000	10.95509	12.50266	7.41299	15.22839	11.80341	46.48370	46.16234	91.49706	33.00939	90.84393
2018-05-05 14:19:00	863033069630348263	0.00000	13.98410	11.51110	14.11185	16.18315	10.38750	54.21918	39.79869	80.37178	77.94395	26.36878
2018-05-05 14:20:00	3590433799317661024	1.00000	12.88887	9.82664	11.26761	15.31071	13.27285	32.87259	63.71368	8.06051	77.06669	92.10360
2018-05-05 14:21:00	3590433799317661107	1.00000	14.44641	8.93532	12.36914	12.81319	15.50129	54.41130	91.99612	95.79266	11.91538	20.82570
2018-05-05 14:22:00	8630330696303481933	0.00000	12.27201	12.94876	15.53400	11.69194	9.22962	32.83000	84.30543	72.95900	30.21911	5.44867
2018-05-05 14:23:00	8630330696303481198	0.00000	12.79917	11.11415	15.00292	13.45117	12.66273	51.16105	57.82146	59.42569	36.30956	10.78052
2018-05-05 14:24:00	8630330696303481966	0.00000	11.04159	12.79697	17.41499	13.59776	10.16910	23.23783	53.16475	52.90335	28.82504	44.75230
2018-05-05 14:25:00	8630330696303481180	1.00000	13.83453	12.66746	10.33070	15.50619	11.90889	56.21226	40.91783	12.22034	0.73764	89.32786
2018-05-05 14:26:00	359043379931766239	0.00000	11.08253	14.19482	17.46331	13.26176	9.83007	50.74860	39.11218	50.15593	59.86201	8.81768
2018-05-05 14:27:00	359043379931766452	1.00000	10.69148	13.42893	13.55311	15.82452	11.20191	41.70746	8.37440	19.96452	17.58756	8.92141
2018-05-05 14:28:00	359043379931766593	1.00000	16.33367	12.00135	11.57436	14.84696	17.18796	34.64997	1.77424	89.19443	49.21502	11.67565
2018-05-05 14:29:00	8630330696303481578	1.00000	8.46719	15.88959	9.68522	11.32586	16.21490	46.08685	91.48655	58.64426	14.13170	89.28558
2018-05-05 14:30:00	8630330696303481321	0.00000	8.67667	15.86359	16.30194	6.96585	11.45728	43.90888	43.93151	45.59528	15.98843	80.64358
2018-05-05 14:31:00	359043379931766320	1.00000	16.73994	7.73265	15.02382	14.93273	16.91804	40.23753	17.93617	33.74406	56.11867	27.04675
2018-05-05 14:32:00	8630330696303481107	1.00000	11.02984	11.46985	7.86612	17.61921	12.16376	49.24077	43.02742	62.93992	34.68200	97.86978
2018-05-05 14:33:00	8630330696303481925	1.00000	12.75512	13.56997	13.71779	15.26580	12.54136	58.24034	67.34761	41.76531	98.13585	89.38165
2018-05-05 14:34:00	863033069630348032	0.00000	8.91390	10.74738	17.23213	15.75037	12.10515	37.07683	8.56553	69.28851	19.69313	62.53271
2018-05-05 14:35:00	8630330696303481396	0.00000	13.04868	13.96697	13.96812	13.18375	10.53135	44.39525	84.10111	26.45805	36.72241	33.14730
2018-05-05 14:36:00	3590433799317661339	1.00000	13.39523	9.33848	12.37917	13.23181	14.85030	48.65613	9.20686	87.88804	68.46611	56.67686
2018-05-05 14:37:00	359043379931766957	1.00000	10.45209	13.72417	12.02677	14.73386	16.32156	47.80772	81.43946	91.96600	16.99843	53.22233
2018-05-05 14:38:00	3590433799317661909	0.00000	12.06709	12.26301	18.42567	16.10334	9.88093	36.41087	28.90209	39.77413	42.53307	11.97112
2018-05-05 14:39:00	863033069630348461	1.00000	9.30531	13.23062	9.06398	14.51712	11.10495	44.31688	30.90952	99.67773	65.78709	31.64973
2018-05-05 14:40:00	3590433799317661818	1.00000	15.22479	15.81730	11.74811	16.23399	15.46437	20.62246	50.81157	26.23850	78.02831	91.09256
2018-05-05 14:41:00	3590433799317661891	1.00000	15.70885	11.88634	11.63267	14.19306	12.72281	31.50484	14.45806	13.22039	32.79394	27.22622
2018-05-05 14:42:00	8630330696303482089	0.00000	8.19328	18.30003	16.66649	12.05445	14.04959	47.83147	58.15151	91.01521	59.17323	55.75257
2018-05-05 14:43:00	3590433799317661180	0.00000	9.73696	13.52696	12.33026	12.63661	12.24280	48.39038	46.78865	72.07983	90.05658	30.64182
2018-05-05 14:44:00	3590433799317661214	1.00000	13.42200	15.74783	11.44384	12.37055	14.59207	41.74623	74.26118	51.89534	47.10641	9.81615
2018-05-05 14:45:00	863033069630348123	0.00000	14.15187	10.82319	11.23385	15.19895	15.55431	41.66871	20.82323	19.43168	87.82810	94.01421
2018-05-05 14:46:00	8630330696303481396	1.00000	17.81606	12.11877	12.94783	17.67030	14.37589	48.86190	34.81077	7.02203	80.11971	69.08303
2018-05-05 14:47:00	3590433799317661032	1.00000	15.38010	17.05298	13.76639	17.41678	12.96277	44.03453	40.53880	47.30327	82.31300	66.36696
2018-05-05 14:48:00	359043379931766387	1.00000	12.00883	9.87978	12.94224	13.13443	13.00967	48.09195	96.93370	79.83332	65.26168	94.49667
2018-05-05 14:49:00	8630330696303481974	1.00000	9.01025	14.13412	10.09127	13.57419	10.39102	23.44237	55.03305	63.24053	98.27294	9.01078
2018-05-05 14:50:00	359043379931766288	1.00000	17.22920	11.12230	9.51084	18.17475	16.78308	36.19155	47.57337	27.57696	0.35191	2.11788
2018-05-05 14:51:00	359043379931766890	0.00000	14.33228	11.83952	10.87224	10.81476	10.99626	42.81500	64.17885	78.74139	67.17657	82.12883
2018-05-05 14:52:00	359043379931766676	1.00000	16.36413	11.74050	11.23646	16.80747	17.90575	52.74026	7.66296	12.84260	50.53438	37.89425
2018-05-05 14:53:00	8630330696303481685	1.00000	11.02819	12.34709	11.15520	9.78547	12.32389	24.87944	62.54340	86.39474	92.98196	34.30273
2018-05-05 14:54:00	359043379931766585	1.00000	12.82002	16.75360	13.67315	16.52911	14.41354	46.08582	30.16046	87.84665	50.39713	26.36715
2018-05-05 14:55:00	863033069630348958	1.00000	18.04652	9.80144	11.24662	12.71590	17.18432	30.81711	32.81466	76.63095	35.48096	13.74798
2018-05-05 14:56:00	3590433799317662188	1.00000	11.23794	16.20704	10.26919	15.86728	13.19868	29.75293	81.43680	66.10026	16.64568	39.47420
2018-05-05 14:57:00	863033069630348370	0.00000	9.88536	14.25008	16.69520	16.60381	8.06020	48.18475	9.43881	31.52331	59.19893	57.50179
2018-05-05 14:58:00	3590433799317661016	1.00000	13.52352	16.91635	10.33760	14.07142	14.03260	23.06313	76.23690	56.58867	71.56999	15.85363
2018-05-05 14:59:00	863033069630348453	0.00000	16.13874	10.93251	11.42987	12.42464	11.04007	61.51726	37.92035	53.94050	49.78590	69.45844
2018-05-05 15:00:00	3590433799317662220	0.00000	10.99734	4.37891	11.83490	14.63911	9.35999	55.50170	95.62808	22.44115	81.41709	12.39943
2018-05-05 15:01:00	359043379931766619	1.00000	7.06305	13.32092	10.10475	13.59217	16.09303	53.46062	40.10623	82.41943	30.19389	19.32285
2018-05-05 15:02:00	8630330696303482006	0.00000	12.99574	11.82507	16.31724	12.04862	11.33191	3.91173	9.76529	17.14735	86.75490	6.72597
2018-05-05 15:03:00	359043379931766296	1.00000	11.90000	14.45724	10.05157	13.47972	17.03948	58.21637	89.46344	7.04447	24.08916	1.44260
2018-05-05 15:04:00	863033069630348453	0.00000	9.29547	11.02840	13.74583	14.21819	7.82765	47.75647	60.95518	63.25376	60.92082	64.58539
2018-05-05 15:05:00	3590433799317661701	1.00000	7.64954	11.35957	9.58873	11.65235	14.01397	40.92760	74.29508	99.29444	44.42775	43.95322
2018-05-05 15:06:00	359043379931766940	1.00000	11.89372	9.51355	11.15714	12.11361	9.99705	52.71012	29.75656	84.54140	55.86179	96.64120
2018-05-05 15:07:00	863033069630348644	1.00000	13.91920	17.53266	10.69511	19.09957	12.74513	54.67287	38.43626	71.06181	26.77547	59.68205
2018-05-05 15:08:00	8630330696303481735	0.00000	12.88428	10.70570	15.80114	16.11717	9.66077	34.98735	49.70725	98.44771	39.24231	61.75693
2018-05-05 15:09:00	359043379931766288	1.00000	9.39090	15.06984	11.98561	14.61564	15.57787	49.20103	59.12247	12.32718	76.38885	9.79731
2018-05-05 15:10:00	8630330696303482378	0.00000	12.30657	13.16118	14.84467	12.93064	16.59148	59.03979	21.86618	95.41681	67.92800	91.98299
2018-05-05 15:11:00	3590433799317661990	1.00000	13.53803	11.34842	10.34542	15.58786	13.57916	32.56091	41.54882	47.55327	15.24379	23.99753
2018-05-05 15:12:00	359043379931766973	0.00000	12.77676	11.76010	10.67568	12.26034	8.40901	34.00249	70.34787	85.88530	59.97955	95.98064
2018-05-05 15:13:00	359043379931766031	1.00000	12.69353	10.05905	9.93705	16.00296	12.58593	40.86094	82.16565	36.88962	44.35749	44.58535
2018-05-05 15:14:00	8630330696303481610	1.00000	12.92576	11.72950	11.36458	13.02082	10.99144	58.58688	91.59322	2.34228	81.85579	68.47422
2018-05-05 15:15:00	863033069630348115	0.00000	12.24025	15.46075	15.40046	11.28144	7.21174	51.74798	19.75207	66.26787	7.19726	27.97415
2018-05-05 15:16:00	8630330696303482204	1.00000	12.48238	15.48320	12.58047	15.51453	12.66691	38.83611	67.20838	64.36675	84.62061	81.19285
2018-05-05 15:17:00	8630330696303481529	0.00000	9.65881	13.96167	14.19538	12.07956	14.05070	44.61429	82.61106	1.13717	47.67968	35.56335
2018-05-05 15:18:00	863033069630348602	0.00000	12.09905	5.71925	11.17842	14.16495	13.77057	35.90119	9.27607	61.03360	75.12519	39.28145
2018-05-05 15:19:00	863033069630348206	1.00000	9.60080	14.28198	10.68618	16.71930	15.98961	38.62468	98.51860	77.94884	14.00840	94.31494
2018-05-05 15:20:00	863033069630348115	1.00000	17.76688	9.16117	9.68623	16.24580	15.91114	44.49791	45.54541	97.93191	67.83092	0.63140
2018-05-05 15:21:00	3590433799317661388	1.00000	19.50550	9.10193	14.60785	15.23495	14.55074	50.58213	72.19293	66.70395	51.78991	76.30646
2018-05-05 15:22:00	8630330696303481552	0.00000	17.33472	10.65334	11.63746	10.99201	9.49610	39.76595	13.41619	97.71732	12.41669	38.23818
2018-05-05 15:23:00	863033069630348826	0.00000	10.80639	10.91897	14.63413	13.60874	12.32003	49.26871	45.22882	1.44051	74.59171	60.87867
2018-05-05 15:24:00	359043379931766114	1.00000	12.11459	14.55689	11.52942	12.99423	14.62487	31.33027	6.15723	84.30390	6.43263	44.28805
2018-05-05 15:25:00	8630330696303481354	0.00000	12.22598	13.04761	14.17922	12.96034	10.54545	41.89037	20.09542	70.75569	31.72905	82.21903
2018-05-05 15:26:00	359043379931766833	1.00000	14.41848	12.33930	11.91484	15.04316	13.24385	42.21590	9.35824	24.32613	27.17277	17.25149
2018-05-05 15:27:00	8630330696303481495	1.00000	12.24457	11.08957	8.81263	14.16279	15.06300	60.62207	44.10468	50.83358	66.18929	58.99589
2018-05-05 15:28:00	8630330696303482196	1.00000	13.27418	13.92905	10.73321	11.93725	19.38592	37.10752	33.16859	26.14162	67.05312	68.90744
