latitude	longitude	store_name	code	location	imei
6.03333	37.55	Arba Minch	ET	Africa/Addis_Ababa	863033069630348511
32.5007	-94.74049	Longview	US	America/Chicago	3590433799317661297
51.24197	4.82313	Lille	BE	Europe/Brussels	359043379931766288
3.51667	11.5	Mbalmayo	CM	Africa/Douala	3590433799317661214
31.76212	-95.63079	Palestine	US	America/Chicago	359043379931766619
42.28639	18.84	Budva	ME	Europe/Podgorica	8630330696303481875
57.47908	-4.22398	Inverness	GB	Europe/London	863033069630348206
-37.88333	145.06667	Carnegie	AU	Australia/Melbourne	8630330696303481487
43.86682	-79.2663	Markham	CA	America/Toronto	3590433799317661644
51.12794	4.21372	Temse	BE	Europe/Brussels	8630330696303481925
39.00622	-77.4286	Sterling	US	America/New_York	863033069630348891
15.79408	104.1451	Yasothon	TH	Asia/Bangkok	359043379931766551
-15.21194	-75.11028	Minas de Marcona	PE	America/Lima	3590433799317662410
44.35056	142.45778	Nayoro	JP	Asia/Tokyo	3590433799317661909
34.09611	-118.10583	San Gabriel	US	America/Los_Angeles	8630330696303482121
40.11583	67.84222	Jizzax	UZ	Asia/Samarkand	3590433799317662253
41.09246	45.36561	Qazax	AZ	Asia/Baku	863033069630348537
45.44868	-73.81669	Pointe-Claire	CA	America/Toronto	8630330696303481164
30.76468	74.12286	Kanganpur	PK	Asia/Karachi	863033069630348933
39.57582	-105.11221	Ken Caryl	US	America/Denver	863033069630348123
44.85278	65.50917	Kyzylorda	KZ	Asia/Qyzylorda	8630330696303481040
18.42745	-67.15407	Aguadilla	PR	America/Puerto_Rico	3590433799317661511
43.2907	5.4384	Marseille 11	FR	Europe/Paris	3590433799317661636
51.42708	-0.91979	Lower Earley	GB	Europe/London	359043379931766569
51.168	7.973	Finnentrop	DE	Europe/Berlin	359043379931766429
36.20389	127.08472	Nonsan	KR	Asia/Seoul	359043379931766312
15.73628	75.96976	Gajendragarh	IN	Asia/Kolkata	8630330696303482071
9.3337	122.8637	Santa Catalina	PH	Asia/Manila	359043379931766148
32.61603	44.02488	Karbala	IQ	Asia/Baghdad	359043379931766478
48.79325	2.29275	Fontenay-aux-Roses	FR	Europe/Paris	8630330696303482097
33.72255	-116.37697	Palm Desert	US	America/Los_Angeles	8630330696303481891
35.64889	117.27583	Sishui	CN	Asia/Shanghai	359043379931766593
30.24706	115.04814	Huangshi	CN	Asia/Shanghai	359043379931766858
47.48444	36.25361	Polohy	UA	Europe/Zaporozhye	863033069630348180
41.57439	24.71204	Smolyan	BG	Europe/Sofia	359043379931766288
33.7207	-116.21677	Indio	US	America/Los_Angeles	8630330696303481768
50.86079	17.4674	Brzeg	PL	Europe/Warsaw	863033069630348057
36.6009	126.665	Hongseong	KR	Asia/Seoul	3590433799317661719
42.4251	-71.06616	Malden	US	America/New_York	359043379931766478
26.44931	91.61356	Rangia	IN	Asia/Kolkata	3590433799317662220
-32.45242	-71.23106	La Ligua	CL	America/Santiago	8630330696303481016
39.71734	-74.96933	Sicklerville	US	America/New_York	8630330696303481446
37.49223	15.07041	Catania	IT	Europe/Rome	359043379931766080
36.19278	117.65694	Laiwu	CN	Asia/Shanghai	359043379931766999
3.51667	11.5	Mbalmayo	CM	Africa/Douala	3590433799317662360
58.1908	40.17171	Danilov	RU	Europe/Moscow	8630330696303481396
3.3285	99.1625	Tebingtinggi	ID	Asia/Jakarta	3590433799317661933
35.82756	137.95378	Ina	JP	Asia/Tokyo	863033069630348479
55.39485	43.83992	Arzamas	RU	Europe/Moscow	8630330696303481743
5.20856	-74.73584	Honda	CO	America/Bogota	8630330696303481537
30.29184	71.67164	Qadirpur Ran	PK	Asia/Karachi	3590433799317661974
40.55851	17.80774	Mesagne	IT	Europe/Rome	8630330696303482451
14.64056	104.64992	Kantharalak	TH	Asia/Bangkok	863033069630348230
53.59782	34.33825	Dyat‚Äôkovo	RU	Europe/Moscow	8630330696303482451
-1.26753	116.82887	Balikpapan	ID	Asia/Makassar	8630330696303481701
34.95303	-120.43572	Santa Maria	US	America/Los_Angeles	863033069630348339
18.03496	-66.8499	Yauco	PR	America/Puerto_Rico	3590433799317661701
47.46657	84.87144	Zaysan	KZ	Asia/Almaty	8630330696303481255
27.55898	68.21204	Larkana	PK	Asia/Karachi	3590433799317661164
-8.43333	114.33333	Muncar	ID	Asia/Jakarta	8630330696303481883
-0.71667	-48.52333	Soure	BR	America/Belem	8630330696303481883
11.12018	76.11996	Manjeri	IN	Asia/Kolkata	8630330696303482287
50.23271	12.87117	Karlovy Vary	CZ	Europe/Prague	3590433799317661487
48.77275	5.16108	Bar-le-Duc	FR	Europe/Paris	359043379931766650
-22.92306	-53.13722	Loanda	BR	America/Sao_Paulo	8630330696303482436
4.94273	15.87735	Carnot	CF	Africa/Bangui	359043379931766627
60.2052	24.6522	Espoo	FI	Europe/Helsinki	3590433799317662279
29.21399	78.95693	Kashipur	IN	Asia/Kolkata	3590433799317662022
36.76775	2.95924	Cheraga	DZ	Africa/Algiers	8630330696303482469
-23.7975	-48.59278	Buri	BR	America/Sao_Paulo	3590433799317661040
51.88333	8.51667	Verl	DE	Europe/Berlin	8630330696303481206
41.55947	14.66737	Campobasso	IT	Europe/Rome	863033069630348487
44.99012	-123.02621	Keizer	US	America/Los_Angeles	3590433799317661677
41.0051	-73.78458	Scarsdale	US	America/New_York	359043379931766536
13.70167	-89.10944	Ilopango	SV	America/El_Salvador	863033069630348925
28.98002	77.70636	Meerut	IN	Asia/Kolkata	359043379931766478
53.43333	-7.95	Athlone	IE	Europe/Dublin	863033069630348388
43.61062	-72.97261	Rutland	US	America/New_York	863033069630348552
-37.32167	-59.13316	Tandil	AR	America/Argentina/Buenos_Aires	863033069630348941
29.69221	72.54566	Hasilpur	PK	Asia/Karachi	3590433799317662121
43.1009	-75.23266	Utica	US	America/New_York	3590433799317661065
9.89206	43.38531	Baki	SO	Africa/Mogadishu	8630330696303482170
38.47917	-1.325	Jumilla	ES	Europe/Madrid	8630330696303482287
27.92333	118.53333	Pucheng	CN	Asia/Shanghai	3590433799317661099
44.80477	-0.59543	Talence	FR	Europe/Paris	3590433799317662055
32.50611	120.14278	Jiangyan	CN	Asia/Shanghai	8630330696303481552
45.99194	29.41824	Artsyz	UA	Europe/Kyiv	8630330696303481412
46.32374	-120.00865	Sunnyside	US	America/Los_Angeles	863033069630348313
43.1009	-75.23266	Utica	US	America/New_York	3590433799317661883
-3.5403	118.9707	Majene	ID	Asia/Makassar	359043379931766296
44.85278	65.50917	Kyzylorda	KZ	Asia/Qyzylorda	3590433799317662022
41.63976	2.35739	Cardedeu	ES	Europe/Madrid	863033069630348354
52.31333	6.92917	Oldenzaal	NL	Europe/Amsterdam	863033069630348768
3.11988	35.59642	Lodwar	KE	Africa/Nairobi	359043379931766189
43.86682	-79.2663	Markham	CA	America/Toronto	359043379931766254
53.49389	-1.29243	Mexborough	GB	Europe/London	3590433799317661867
45.44694	8.62118	Novara	IT	Europe/Rome	863033069630348776
-22.9	44.53333	Sakaraha	MG	Indian/Antananarivo	8630330696303482162
21.01858	-101.2591	Guanajuato	MX	America/Mexico_City	863033069630348453
29.69221	72.54566	Hasilpur	PK	Asia/Karachi	359043379931766692
50.23019	8.77155	Karben	DE	Europe/Berlin	8630330696303481925
56.56317	-2.58736	Arbroath	GB	Europe/London	3590433799317661842
45.39402	9.29109	San Giuliano Milanese	IT	Europe/Rome	8630330696303481305
32.54278	111.50861	Danjiangkou	CN	Asia/Shanghai	8630330696303482352
38.17492	-122.2608	American Canyon	US	America/Los_Angeles	863033069630348537
60.97944	76.92421	Izluchinsk	RU	Asia/Yekaterinburg	8630330696303482212
39.71734	-74.96933	Sicklerville	US	America/New_York	3590433799317661586
33.86419	48.26258	Aleshtar	IR	Asia/Tehran	8630330696303481149
-19.72806	-50.19556	Iturama	BR	America/Sao_Paulo	3590433799317661776
34.25628	-78.04471	Leland	US	America/New_York	3590433799317662006
53.59337	9.47629	Stade	DE	Europe/Berlin	3590433799317662253
47.48444	36.25361	Polohy	UA	Europe/Zaporozhye	8630330696303481529
1.6	103.81667	Ulu Tiram	MY	Asia/Kuala_Lumpur	8630330696303481537
37.49073	-2.77259	Baza	ES	Europe/Madrid	3590433799317661586
53.53395	33.72798	Zhukovka	RU	Europe/Moscow	3590433799317662121
32.52515	-93.75018	Shreveport	US	America/Chicago	8630330696303482410
52.4581	13.28702	Dahlem	DE	Europe/Berlin	3590433799317662071
16.06213	76.0586	Hungund	IN	Asia/Kolkata	3590433799317661834
-6.8	39.25	Magomeni	TZ	Africa/Dar_es_Salaam	359043379931766908
36.06523	-119.01677	Porterville	US	America/Los_Angeles	3590433799317661065
50.23805	8.86704	Nidderau	DE	Europe/Berlin	8630330696303481925
-0.35817	42.54536	Kismayo	SO	Africa/Mogadishu	359043379931766726
26.2173	-80.22588	North Lauderdale	US	America/New_York	8630330696303482022
23.0072	-82.4017	Boyeros	CU	America/Havana	359043379931766072
12.25282	79.41727	Gingee	IN	Asia/Kolkata	359043379931766130
5.4709	100.24529	Batu Feringgi	MY	Asia/Kuala_Lumpur	3590433799317662006
41.77583	140.73667	Hakodate	JP	Asia/Tokyo	3590433799317661131
51.88333	8.51667	Verl	DE	Europe/Berlin	359043379931766890
36.46917	10.78222	Beni Khiar	TN	Africa/Tunis	8630330696303481800
22.37066	114.10479	Tsuen Wan	HK	Asia/Hong_Kong	3590433799317662394
-27.4338	-65.61427	Aguilares	AR	America/Argentina/Tucuman	863033069630348321
55.82885	-4.21376	Rutherglen	GB	Europe/London	3590433799317661032
14.53767	46.83187	Ataq	YE	Asia/Aden	3590433799317661768
53.19146	-2.52398	Winsford	GB	Europe/London	3590433799317662451
54.39635	24.04142	Alytus	LT	Europe/Vilnius	8630330696303481131
43.2907	5.4384	Marseille 11	FR	Europe/Paris	863033069630348933
-1.26753	116.82887	Balikpapan	ID	Asia/Makassar	863033069630348289
29.38242	70.91106	Alipur	PK	Asia/Karachi	359043379931766684
-8.05389	-34.88111	Recife	BR	America/Recife	359043379931766171
50.75767	-1.5443	Lymington	GB	Europe/London	3590433799317661370
46.18396	6.10237	Onex	CH	Europe/Zurich	8630330696303482246
43.91452	-69.96533	Brunswick	US	America/New_York	3590433799317661123
15.72892	120.57224	Burgos	PH	Asia/Manila	359043379931766858
56.03361	35.96944	Volokolamsk	RU	Europe/Moscow	8630330696303481248
-22.45667	-47.53028	Santa Gertrudes	BR	America/Sao_Paulo	8630330696303481974
53.53395	33.72798	Zhukovka	RU	Europe/Moscow	3590433799317661628
51.4781	57.3552	Kuvandyk	RU	Asia/Yekaterinburg	863033069630348503
41.15612	1.10687	Reus	ES	Europe/Madrid	8630330696303481263
43.54072	-116.56346	Nampa	US	America/Boise	3590433799317661974
43.48961	-8.2194	Ferrol	ES	Europe/Madrid	3590433799317661685
43.48961	-8.2194	Ferrol	ES	Europe/Madrid	359043379931766999
32.50611	120.14278	Jiangyan	CN	Asia/Shanghai	3590433799317662196
43.96222	43.63417	Novopavlovsk	RU	Europe/Moscow	3590433799317662220
-30.60106	-71.19901	Ovalle	CL	America/Santiago	8630330696303481628
41.57721	-93.71133	West Des Moines	US	America/Chicago	863033069630348149
46.09273	-88.64235	Iron River	US	America/Menominee	863033069630348404
32.9156	-117.14392	Mira Mesa	US	America/Los_Angeles	359043379931766627
18.00747	-76.78319	New Kingston	JM	America/Jamaica	3590433799317662196
28.88162	120.03308	Guli	CN	Asia/Shanghai	359043379931766239
17.30858	97.01124	Kyaikto	MM	Asia/Yangon	8630330696303481594
42.35843	-71.05977	Boston	US	America/New_York	8630330696303481602
45.4473	-73.75335	Dorval	CA	America/Toronto	359043379931766494
8.56697	123.33471	Dipolog	PH	Asia/Manila	359043379931766015
55.67938	12.53463	Frederiksberg	DK	Europe/Copenhagen	3590433799317662220
32.17629	75.06583	Fazilpur	PK	Asia/Karachi	3590433799317662477
30.21121	74.4818	Malaut	IN	Asia/Kolkata	8630330696303481982
-31.95224	115.8614	Perth	AU	Australia/Perth	8630330696303482147
40.65995	-111.99633	Kearns	US	America/Denver	3590433799317661834
17.30858	97.01124	Kyaikto	MM	Asia/Yangon	359043379931766536
50.88506	4.07601	Denderleeuw	BE	Europe/Brussels	863033069630348511
37.08819	-8.2503	Albufeira	PT	Europe/Lisbon	359043379931766502
65.84811	24.14662	Tornio	FI	Europe/Helsinki	3590433799317662212
-10.90889	-37.03861	Barra dos Coqueiros	BR	America/Maceio	863033069630348420
53.63333	9.85	Halstenbek	DE	Europe/Berlin	359043379931766353
49.13645	8.91229	Eppingen	DE	Europe/Berlin	359043379931766197
3.02013	30.91105	Arua	UG	Africa/Kampala	3590433799317661305
40.60538	-73.75513	Far Rockaway	US	America/New_York	863033069630348008
44.43579	26.01649	Sector 6	RO	Europe/Bucharest	8630330696303481552
-22.97056	-46.99583	Valinhos	BR	America/Sao_Paulo	863033069630348461
-3.20333	-52.20639	Altamira	BR	America/Santarem	863033069630348974
-27.50578	153.10236	Carindale	AU	Australia/Brisbane	863033069630348560
10.20898	123.758	Naga	PH	Asia/Manila	359043379931766106
48.8449	17.22635	Skalica	SK	Europe/Bratislava	3590433799317662030
33.42585	-6.00137	Oulmes	MA	Africa/Casablanca	8630330696303481438
41.54566	-71.29144	Middletown	US	America/New_York	3590433799317662287
51.20219	7.36027	Radevormwald	DE	Europe/Berlin	863033069630348974
39.32011	-76.51552	Rosedale	US	America/New_York	863033069630348644
17.54907	82.85749	Elamanchili	IN	Asia/Kolkata	3590433799317661495
4.2475	9.00472	Idenao	CM	Africa/Douala	863033069630348131
60.18427	24.95034	Kallio	FI	Europe/Helsinki	3590433799317661610
53.94313	10.30215	Bad Segeberg	DE	Europe/Berlin	863033069630348321
45.44868	-73.81669	Pointe-Claire	CA	America/Toronto	8630330696303481388
22.98212	-80.58556	Corralillo	CU	America/Havana	8630330696303481222
53.16167	6.76111	Hoogezand	NL	Europe/Amsterdam	3590433799317662402
46.51872	86.00214	Hoxtolgay	CN	Asia/Urumqi	3590433799317661198
35.72917	10.58082	Msaken	TN	Africa/Tunis	359043379931766411
20.28527	-103.42897	Jocotepec	MX	America/Mexico_City	8630330696303482063
53.93361	37.92792	Kireyevsk	RU	Europe/Moscow	359043379931766924
46.65581	32.6178	Kherson	UA	Europe/Kyiv	863033069630348339
1.6	103.81667	Ulu Tiram	MY	Asia/Kuala_Lumpur	3590433799317661743
22.75218	72.68533	Kheda	IN	Asia/Kolkata	863033069630348966
29.69221	72.54566	Hasilpur	PK	Asia/Karachi	863033069630348156
15.72892	120.57224	Burgos	PH	Asia/Manila	8630330696303481636
38.96372	-76.99081	Chillum	US	America/New_York	3590433799317661008
36.92574	14.72443	Ragusa	IT	Europe/Rome	359043379931766239
48.975658	14.480255	České Budějovice	CZ	Europe/Prague	3590433799317661248
41.27194	123.17306	Liaoyang	CN	Asia/Shanghai	8630330696303481404
7.6	4.18333	Olupona	NG	Africa/Lagos	3590433799317662097
4.73245	-74.26419	Madrid	CO	America/Bogota	359043379931766023
52.48173	-2.12139	Brierley Hill	GB	Europe/London	3590433799317661776
26.67319	31.4976	Juhaynah	EG	Africa/Cairo	3590433799317661529
36.27462	4.85668	Bordj Zemoura	DZ	Africa/Algiers	863033069630348933
32.55531	76.12647	Chamba	IN	Asia/Kolkata	3590433799317661990
39.22493	42.85693	Patnos	TR	Europe/Istanbul	8630330696303481982
49.144482	15.006139	Jindřichův Hradec	CZ	Europe/Prague	8630330696303482402
7.62789	4.74161	Ilesa	NG	Africa/Lagos	3590433799317661131
33.7207	-116.21677	Indio	US	America/Los_Angeles	359043379931766874
-6.8	39.25	Magomeni	TZ	Africa/Dar_es_Salaam	3590433799317662238
52.41667	0.75	Thetford	GB	Europe/London	3590433799317662394
5.4709	100.24529	Batu Feringgi	MY	Asia/Kuala_Lumpur	8630330696303482477
45.9836	12.70038	Cordenons	IT	Europe/Rome	8630330696303482444
19.32889	-99.32556	San Lorenzo Acopilco	MX	America/Mexico_City	8630330696303481529
12.95629	78.27539	Robertsonpet	IN	Asia/Kolkata	3590433799317662287
59.37722	28.19028	Narva	EE	Europe/Tallinn	3590433799317661784
22.10194	85.37752	Barbil	IN	Asia/Kolkata	359043379931766833
33.43443	-5.22126	Azrou	MA	Africa/Casablanca	8630330696303481693
-17.83333	48.41667	Ambatondrazaka	MG	Indian/Antananarivo	863033069630348255
51.64316	-0.36053	Bushey	GB	Europe/London	863033069630348719
40.5576	-74.28459	Woodbridge	US	America/New_York	863033069630348578
33.7207	-116.21677	Indio	US	America/Los_Angeles	359043379931766460
48.79325	2.29275	Fontenay-aux-Roses	FR	Europe/Paris	359043379931766569
52.61131	13.31783	Hermsdorf	DE	Europe/Berlin	3590433799317661420
10.20898	123.758	Naga	PH	Asia/Manila	863033069630348719
50.75932	25.34244	Lutsk	UA	Europe/Kyiv	3590433799317661339
34.61667	135.6	Yao	JP	Asia/Tokyo	8630330696303482204
3.11988	35.59642	Lodwar	KE	Africa/Nairobi	3590433799317662121
46.32313	-0.45877	Niort	FR	Europe/Paris	359043379931766338
45.44868	-73.81669	Pointe-Claire	CA	America/Toronto	8630330696303481511
37.30553	120.82747	Zhuangyuan	CN	Asia/Shanghai	359043379931766908
-32.45242	-71.23106	La Ligua	CL	America/Santiago	8630330696303481842
40.67705	-73.89125	Cypress Hills	US	America/New_York	359043379931766296
40.94065	-73.99681	Dumont	US	America/New_York	3590433799317662261
14.95472	120.89694	Baliuag	PH	Asia/Manila	3590433799317661065
47.64995	-117.23991	Opportunity	US	America/Los_Angeles	359043379931766684
52.61131	13.31783	Hermsdorf	DE	Europe/Berlin	8630330696303482147
26.44931	91.61356	Rangia	IN	Asia/Kolkata	863033069630348354
33.37526	74.3092	Rajaori	IN	Asia/Kolkata	863033069630348768
35.50056	117.63083	Pingyi	CN	Asia/Shanghai	863033069630348669
3.51667	11.5	Mbalmayo	CM	Africa/Douala	3590433799317662105
-7.54972	110.71639	Ngemplak	ID	Asia/Jakarta	3590433799317662352
51.65	-0.2	Barnet	GB	Europe/London	863033069630348941
48.46458	9.22796	Pfullingen	DE	Europe/Berlin	3590433799317661156
45.78071	12.84052	Portogruaro	IT	Europe/Rome	863033069630348982
39.59611	27.02444	Edremit	TR	Europe/Istanbul	359043379931766700
25.80565	68.49143	Bhit Shah	PK	Asia/Karachi	3590433799317661149
-6.91806	106.92667	Sukabumi	ID	Asia/Jakarta	863033069630348412
48.73218	11.18709	Neuburg an der Donau	DE	Europe/Berlin	8630330696303481388
-5.85746	144.23058	Mount Hagen	PG	Pacific/Port_Moresby	359043379931766585
10.58806	77.24779	Udumalaippettai	IN	Asia/Kolkata	8630330696303482451
23.04419	-82.00919	Jaruco	CU	America/Havana	3590433799317662055
38.07789	13.44275	Villabate	IT	Europe/Rome	8630330696303481024
31.20176	29.91582	Alexandria	EG	Africa/Cairo	359043379931766833
42.64031	125.51176	Dongfeng	CN	Asia/Shanghai	3590433799317662204
38.45598	48.87498	Astara	AZ	Asia/Baku	863033069630348933
55.85	37.56667	Likhobory	RU	Europe/Moscow	359043379931766007
48.86667	2.08333	Marly-le-Roi	FR	Europe/Paris	3590433799317661537
10.98778	-74.95472	Puerto Colombia	CO	America/Bogota	3590433799317662121
26.11527	86.59509	Supaul	IN	Asia/Kolkata	3590433799317661149
45.39402	9.29109	San Giuliano Milanese	IT	Europe/Rome	3590433799317662386
44.98901	38.94324	Yablonovskiy	RU	Europe/Moscow	3590433799317661446
-34.88422	150.60036	Nowra	AU	Australia/Sydney	3590433799317661453
48.07667	8.64409	Trossingen	DE	Europe/Berlin	863033069630348149
42.62833	20.89389	Glogovac	XK	Europe/Belgrade	863033069630348396
-25.54073	152.70493	Maryborough	AU	Australia/Brisbane	8630330696303482493
48.86667	2.08333	Marly-le-Roi	FR	Europe/Paris	359043379931766825
42	21.32778	Saraj	MK	Europe/Skopje	3590433799317662451
37.73604	-120.93549	Riverbank	US	America/Los_Angeles	359043379931766585
59.37722	28.19028	Narva	EE	Europe/Tallinn	3590433799317662360
15.58552	102.42587	Bua Yai	TH	Asia/Bangkok	3590433799317661891
32.55531	76.12647	Chamba	IN	Asia/Kolkata	3590433799317662063
-17.83333	48.41667	Ambatondrazaka	MG	Indian/Antananarivo	3590433799317662006
3.11988	35.59642	Lodwar	KE	Africa/Nairobi	3590433799317662329
50.23805	8.86704	Nidderau	DE	Europe/Berlin	3590433799317661412
56.85836	35.90057	Tver	RU	Europe/Moscow	3590433799317661768
50.7236	-3.52751	Exeter	GB	Europe/London	8630330696303481610
38.38479	-0.76773	Novelda	ES	Europe/Madrid	8630330696303481503
42.06166	-1.60452	Tudela	ES	Europe/Madrid	3590433799317661677
50.23271	12.87117	Karlovy Vary	CZ	Europe/Prague	3590433799317661644
36.02506	-86.77917	Brentwood Estates	US	America/Chicago	359043379931766940
10.31672	123.89071	Cebu City	PH	Asia/Manila	359043379931766122
55.1904	30.2049	Vitebsk	BY	Europe/Minsk	863033069630348495
41.57721	-93.71133	West Des Moines	US	America/Chicago	8630330696303482352
45.44868	-73.81669	Pointe-Claire	CA	America/Toronto	3590433799317662105
36.76775	2.95924	Cheraga	DZ	Africa/Algiers	8630330696303481446
45.0408	-93.263	Columbia Heights	US	America/Chicago	359043379931766478
-23.44361	-51.87389	Sarandi	BR	America/Sao_Paulo	359043379931766296
21.46527	83.97573	Sambalpur	IN	Asia/Kolkata	8630330696303481644
-19.32556	-41.25528	Resplendor	BR	America/Sao_Paulo	359043379931766577
37.65181	120.33063	Longgang	CN	Asia/Shanghai	3590433799317662048
-31.95224	115.8614	Perth	AU	Australia/Perth	863033069630348578
-21.44345	-65.71875	Tupiza	BO	America/La_Paz	3590433799317662261
4.96667	10.7	Tonga	CM	Africa/Douala	3590433799317661552
44.92934	37.99117	Krymsk	RU	Europe/Moscow	863033069630348545
33.50921	-111.89903	Scottsdale	US	America/Phoenix	3590433799317661172
35.6803	51.0193	Shahre Jadide Andisheh	IR	Asia/Tehran	3590433799317661990
52.31333	6.92917	Oldenzaal	NL	Europe/Amsterdam	8630330696303481099
-25.42778	-49.27306	Curitiba	BR	America/Sao_Paulo	359043379931766973
27.9247	78.40102	Chharra	IN	Asia/Kolkata	8630330696303482493
